,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,humidity,temperature,time_stamp,sensor_index,Source,dif_pm2.5_alt,dif_pm2.5_atm,Dato Sinaica,PRS,RH,TOUT,US EPA
140,22.7,22.8,22.6,33.0045,33.063,32.946,69.133,73.0,2023-03-23 05:00:00,93745.0,simaUanl3,0.1999999999999993,0.1170000000000044,29.0,699.3,83.0,19.08,18.384115865275
141,28.7,28.5,28.9,38.536,38.683,38.389,69.4,73.034,2023-03-23 06:00:00,93745.0,simaUanl3,0.3999999999999986,0.2939999999999969,31.0,699.5,83.0,18.61,24.269741177600004
142,18.1,18.0,18.1,26.0305,26.297,25.764,24.733,101.367,2023-03-23 15:00:00,93745.0,simaUanl3,0.1000000000000014,0.5330000000000013,37.0,697.9,41.0,29.62,17.2579974
143,14.9,14.7,15.0,21.3905,21.194,21.587,24.066,100.567,2023-03-23 16:00:00,93745.0,simaUanl3,0.3000000000000007,0.3930000000000007,26.0,696.9,34.0,31.22,14.8841328
144,13.0,12.8,13.2,18.979,18.787,19.171,26.233,97.433,2023-03-23 17:00:00,93745.0,simaUanl3,0.3999999999999986,0.3840000000000003,20.0,696.1,28.0,32.46,13.4337114
145,13.4,13.3,13.4,19.54,19.652,19.428,27.467,95.534,2023-03-23 18:00:00,93745.0,simaUanl3,0.0999999999999996,0.2240000000000002,17.0,696.0,31.0,31.69,13.6213046
146,14.3,14.2,14.4,21.274,21.434,21.114,29.433,92.5,2023-03-23 19:00:00,93745.0,simaUanl3,0.200000000000001,0.3200000000000003,19.0,696.0,35.0,30.52,14.3604514
147,15.8,15.9,15.8,23.945500000000003,24.288,23.603,31.233,91.233,2023-03-23 20:00:00,93745.0,simaUanl3,0.0999999999999996,0.6849999999999987,21.0,696.4,35.0,29.35,15.605157400000003
148,20.8,20.7,21.0,30.8455,30.991,30.7,39.534,84.767,2023-03-23 23:00:00,93745.0,simaUanl3,0.3000000000000007,0.2910000000000003,26.0,697.0,38.0,26.55,18.846857500275004
149,20.4,20.3,20.6,30.577,30.7,30.454,42.667,82.9,2023-03-24 00:00:00,93745.0,simaUanl3,0.3000000000000007,0.2459999999999986,34.0,696.9,42.0,25.37,18.325574969900003
150,28.6,28.4,28.7,39.017,39.212,38.822,68.133,71.8,2023-03-24 06:00:00,93745.0,simaUanl3,0.3000000000000007,0.3900000000000005,36.0,696.2,50.0,19.72,24.930636785900006
151,32.3,32.4,32.3,42.0135,42.213,41.814,65.133,74.2,2023-03-24 08:00:00,93745.0,simaUanl3,0.1000000000000014,0.3990000000000009,35.0,696.8,22.0,24.69,28.762561687475
152,22.0,22.2,21.8,31.5635,31.816,31.311,43.966,82.6,2023-03-24 09:00:00,93745.0,simaUanl3,0.3999999999999986,0.504999999999999,63.0,697.2,16.0,28.63,19.145883672475
153,9.6,9.8,9.5,14.038,14.376,13.7,3.034,103.233,2023-03-24 14:00:00,93745.0,simaUanl3,0.3000000000000007,0.6760000000000002,29.0,695.8,1.0,35.01,12.8443812
154,5.0,5.0,5.0,6.04,5.944,6.136,1.966,106.033,2023-03-24 15:00:00,93745.0,simaUanl3,0.0,0.1920000000000001,25.0,695.1,1.0,35.46,8.7454908
155,2.5,2.4,2.6,1.8255,1.584,2.067,1.6,106.833,2023-03-24 16:00:00,93745.0,simaUanl3,0.2000000000000001,0.4830000000000001,12.0,694.7,1.0,35.62,6.568642
156,4.2,4.2,4.2,4.596,4.506,4.686,5.1,106.3,2023-03-24 17:00:00,93745.0,simaUanl3,0.0,0.1799999999999997,9.0,694.5,1.0,35.81,7.7186840000000005
157,7.0,7.0,7.0,9.648,9.919,9.377,18.834,95.466,2023-03-24 19:00:00,93745.0,simaUanl3,0.0,0.5419999999999998,10.0,695.3,6.0,33.7,9.1820612
158,8.6,8.6,8.7,12.212,12.294,12.13,25.066,90.8,2023-03-24 20:00:00,93745.0,simaUanl3,0.0999999999999996,0.1639999999999997,13.0,696.3,24.0,30.09,9.9883988
159,9.4,9.5,9.3,13.472,13.577,13.367,28.967,89.066,2023-03-24 21:00:00,93745.0,simaUanl3,0.1999999999999993,0.209999999999999,15.0,697.1,30.0,28.75,10.3123726
160,10.2,10.2,10.1,14.9095,15.061,14.758,29.133,88.034,2023-03-24 22:00:00,93745.0,simaUanl3,0.0999999999999996,0.3030000000000008,17.0,697.5,34.0,27.72,11.0513134
161,10.6,10.6,10.7,15.8735,15.863,15.884,30.733,85.666,2023-03-24 23:00:00,93745.0,simaUanl3,0.0999999999999996,0.0210000000000007,17.0,697.7,34.0,27.07,11.4185294
162,12.4,12.3,12.4,18.59,18.532,18.648,31.3,84.833,2023-03-25 00:00:00,93745.0,simaUanl3,0.0999999999999996,0.1159999999999996,19.0,697.7,33.0,26.19,12.7931
163,13.1,13.2,12.9,19.751,19.85,19.652,34.734,82.733,2023-03-25 01:00:00,93745.0,simaUanl3,0.2999999999999989,0.1980000000000004,29.0,697.5,33.0,25.16,13.1054532
164,2.8,2.9,2.7,2.9005,3.203,2.598,17.8,74.7,2023-03-25 08:00:00,93745.0,simaUanl3,0.1999999999999997,0.605,16.0,699.9,27.0,21.72,5.735502
165,2.4,2.4,2.4,2.2590000000000003,2.455,2.063,13.466,77.1,2023-03-25 09:00:00,93745.0,simaUanl3,0.0,0.3919999999999999,12.0,700.6,21.0,23.13,5.772946800000001
166,2.5,2.6,2.4,2.409,2.625,2.193,12.367,79.767,2023-03-25 10:00:00,93745.0,simaUanl3,0.2000000000000001,0.4319999999999999,9.0,701.0,15.0,23.59,5.9462806
167,2.5,2.5,2.5,2.444,2.611,2.277,10.434,83.667,2023-03-25 11:00:00,93745.0,simaUanl3,0.0,0.3340000000000001,9.0,701.1,14.0,24.23,6.1312452
168,2.7,2.6,2.7,2.5705,2.676,2.465,10.034,86.867,2023-03-25 12:00:00,93745.0,simaUanl3,0.1,0.2110000000000003,10.0,700.8,12.0,24.85,6.2320112000000005
169,3.6,3.5,3.6,3.797,4.007,3.587,11.0,91.133,2023-03-25 13:00:00,93745.0,simaUanl3,0.1,0.4199999999999995,10.0,700.0,12.0,25.42,6.791428
170,4.7,4.7,4.6,5.78,6.065,5.495,11.1,93.7,2023-03-25 14:00:00,93745.0,simaUanl3,0.1000000000000005,0.5700000000000003,11.0,699.1,14.0,26.36,7.8219
171,5.5,5.4,5.5,7.0715,7.302,6.841,11.033,96.7,2023-03-25 15:00:00,93745.0,simaUanl3,0.0999999999999996,0.4609999999999994,12.0,698.2,13.0,27.44,8.5044214
172,5.8,5.8,5.8,7.6195,7.909,7.33,12.233,96.267,2023-03-25 16:00:00,93745.0,simaUanl3,0.0,0.5789999999999997,12.0,697.3,15.0,28.12,8.6881334
173,5.4,5.3,5.5,6.934,7.121,6.747,13.666,91.3,2023-03-25 18:00:00,93745.0,simaUanl3,0.2000000000000001,0.3740000000000005,11.0,696.6,17.0,27.18,8.2054068
174,5.7,5.7,5.8,7.5945,7.72,7.469,17.3,85.4,2023-03-25 19:00:00,93745.0,simaUanl3,0.0999999999999996,0.2509999999999994,13.0,696.9,20.0,25.76,8.238258
175,8.0,8.1,7.9,11.5075,11.762,11.253,20.367,82.034,2023-03-25 20:00:00,93745.0,simaUanl3,0.1999999999999993,0.5090000000000003,14.0,697.3,22.0,24.77,10.024294600000001
176,7.3,7.2,7.3,10.17,10.177,10.163,22.0,81.066,2023-03-25 21:00:00,93745.0,simaUanl3,0.0999999999999996,0.0139999999999993,15.0,697.6,22.0,24.2,9.182680000000001
177,9.5,9.5,9.4,13.832,13.933,13.731,23.9,80.2,2023-03-25 22:00:00,93745.0,simaUanl3,0.0999999999999996,0.2019999999999999,16.0,697.9,24.0,23.53,10.937788000000001
178,8.5,8.6,8.5,12.1055,12.289,11.922,25.867,80.0,2023-03-25 23:00:00,93745.0,simaUanl3,0.0999999999999996,0.3669999999999991,14.0,697.7,27.0,23.12,9.8635466
179,17.5,17.6,17.5,26.525,26.85,26.2,42.6,76.233,2023-03-26 00:00:00,93745.0,simaUanl3,0.1000000000000014,0.6500000000000021,12.0,697.3,29.0,22.77,15.976980000000001
180,25.8,25.7,26.0,35.958,36.064,35.852,60.0,74.0,2023-03-26 01:00:00,93745.0,simaUanl3,0.3000000000000007,0.2120000000000033,17.0,697.2,46.0,21.55,22.2265067084
181,22.2,22.2,22.1,32.3575,32.727,31.988,58.267,73.867,2023-03-26 02:00:00,93745.0,simaUanl3,0.0999999999999978,0.7389999999999972,18.0,697.2,48.0,20.74,18.682019361875003
182,36.4,36.2,36.6,44.817,45.047,44.587,69.633,72.0,2023-03-26 06:00:00,93745.0,simaUanl3,0.3999999999999986,0.4599999999999937,26.0,697.0,58.0,17.91,31.9308441059
183,27.7,27.8,27.7,37.817,38.127,37.507,44.933,82.733,2023-03-26 10:00:00,93745.0,simaUanl3,0.1000000000000014,0.6200000000000045,21.0,698.0,32.0,23.44,25.5654463059
184,12.7,12.8,12.5,18.3975,18.722,18.073,15.133,99.833,2023-03-26 14:00:00,93745.0,simaUanl3,0.3000000000000007,0.6490000000000009,28.0,696.5,25.0,30.32,14.085825400000001
185,14.7,14.8,14.5,21.041,21.181,20.901,12.167,102.466,2023-03-26 15:00:00,93745.0,simaUanl3,0.3000000000000007,0.2800000000000011,24.0,695.8,20.0,31.27,15.726688600000001
186,16.2,16.3,16.1,24.1225,24.085,24.16,14.0,101.067,2023-03-26 16:00:00,93745.0,simaUanl3,0.1999999999999993,0.0749999999999992,22.0,695.2,18.0,31.69,17.183390000000003
187,23.7,23.8,23.6,34.1825,34.498,33.867,25.9,93.767,2023-03-26 18:00:00,93745.0,simaUanl3,0.1999999999999993,0.6310000000000002,24.0,695.5,27.0,31.1,23.301934811875
188,20.4,20.3,20.5,30.6955,30.944,30.447,26.8,91.833,2023-03-26 19:00:00,93745.0,simaUanl3,0.1999999999999993,0.4969999999999999,28.0,696.1,30.0,29.59,19.803950235275
189,20.8,20.6,21.0,31.0025,31.09,30.915,33.4,87.5,2023-03-26 20:00:00,93745.0,simaUanl3,0.3999999999999986,0.1750000000000007,28.0,696.8,32.0,28.18,19.523378081875002
190,21.4,21.4,21.4,31.626,31.719,31.533,34.267,86.0,2023-03-26 21:00:00,93745.0,simaUanl3,0.0,0.1859999999999999,29.0,697.5,34.0,26.94,20.0418613756
191,20.9,20.8,21.0,31.5015,31.679,31.324,33.633,85.034,2023-03-26 22:00:00,93745.0,simaUanl3,0.1999999999999993,0.3549999999999969,24.0,698.0,35.0,26.34,19.977244879475002
192,20.9,21.0,20.9,31.362,31.616,31.108,34.633,84.267,2023-03-26 23:00:00,93745.0,simaUanl3,0.1000000000000014,0.5079999999999991,21.0,698.3,35.0,25.91,19.7578904764
193,22.9,22.9,22.8,33.117999999999995,33.294,32.942,48.567,80.767,2023-03-27 00:00:00,93745.0,simaUanl3,0.0999999999999978,0.3519999999999967,20.0,698.2,36.0,25.15,20.270087804399996
194,25.2,25.1,25.3,35.095,35.37,34.82,62.034,78.3,2023-03-27 01:00:00,93745.0,simaUanl3,0.1999999999999993,0.5499999999999972,23.0,698.2,44.0,23.8,21.1348474275
195,21.4,21.3,21.5,31.086,31.457,30.715,33.6,92.434,2023-03-27 18:00:00,93745.0,simaUanl3,0.1999999999999993,0.7420000000000009,22.0,697.9,43.0,28.01,19.5849920876
196,23.8,23.7,24.0,33.617999999999995,33.91,33.326,41.034,85.633,2023-03-27 20:00:00,93745.0,simaUanl3,0.3000000000000007,0.5839999999999961,23.0,699.3,45.0,26.55,21.422053204399997
197,32.5,32.4,32.6,41.316,41.642,40.99,63.334,79.534,2023-03-28 02:00:00,93745.0,simaUanl3,0.2000000000000028,0.652000000000001,29.0,701.0,67.0,23.06,28.064860513600006
198,33.5,33.4,33.7,42.061,42.378,41.744,66.333,78.934,2023-03-28 04:00:00,93745.0,simaUanl3,0.3000000000000042,0.6340000000000003,33.0,701.5,78.0,22.54,28.717659545100002
199,32.7,32.6,32.9,41.441500000000005,41.77,41.113,66.8,78.034,2023-03-28 05:00:00,93745.0,simaUanl3,0.2999999999999971,0.6570000000000036,30.0,701.6,82.0,22.15,27.918589281475004
200,34.3,34.1,34.4,42.5325,42.864,42.201,68.4,77.9,2023-03-28 07:00:00,93745.0,simaUanl3,0.2999999999999971,0.6629999999999967,29.0,702.3,85.0,21.62,29.123755086874997
201,29.7,29.8,29.6,38.954,39.327,38.581,69.934,77.1,2023-03-28 08:00:00,93745.0,simaUanl3,0.1999999999999993,0.7459999999999951,30.0,702.9,84.0,21.87,24.7027881196
202,23.9,23.7,24.0,33.7375,33.986,33.489,74.2,76.567,2023-03-28 09:00:00,93745.0,simaUanl3,0.3000000000000007,0.4969999999999999,27.0,703.7,76.0,22.37,18.684240171874997
203,24.3,24.3,24.3,34.257000000000005,34.566,33.948,69.233,78.7,2023-03-28 10:00:00,93745.0,simaUanl3,0.0,0.6180000000000021,20.0,704.0,75.0,22.72,19.643183241900005
204,22.3,22.2,22.4,32.0375,32.262,31.813,67.0,79.933,2023-03-28 11:00:00,93745.0,simaUanl3,0.1999999999999993,0.4490000000000016,19.0,704.2,75.0,23.42,17.617370921875
205,22.2,22.1,22.4,32.0095,32.278,31.741,60.567,81.333,2023-03-28 12:00:00,93745.0,simaUanl3,0.2999999999999971,0.536999999999999,17.0,704.4,76.0,23.29,18.144735082275
206,11.2,11.3,11.2,16.977,17.149,16.805,70.6,58.7,2023-03-29 02:00:00,93745.0,simaUanl3,0.1000000000000014,0.3440000000000012,30.0,706.3,87.0,11.29,8.560228000000002
207,11.9,12.0,11.8,18.061,18.186,17.936,68.1,58.367,2023-03-29 03:00:00,93745.0,simaUanl3,0.1999999999999993,0.25,25.0,705.5,83.0,11.4,9.343744000000001
208,28.1,28.1,28.2,38.397,38.51,38.284,65.666,60.133,2023-03-29 08:00:00,93745.0,simaUanl3,0.0999999999999978,0.2259999999999991,32.0,704.9,78.0,11.45,24.4333156779
209,33.3,33.2,33.3,41.578,41.927,41.229,74.6,59.133,2023-03-29 12:00:00,93745.0,simaUanl3,0.0999999999999943,0.6980000000000004,36.0,705.2,78.0,12.84,27.412562100400002
210,40.2,40.0,40.4,47.9075,48.099,47.716,75.133,60.933,2023-03-30 07:00:00,93745.0,simaUanl3,0.3999999999999986,0.3829999999999955,50.0,700.6,78.0,13.5,35.615601986875
211,34.0,33.8,34.1,43.138000000000005,43.329,42.947,61.466,72.9,2023-03-30 20:00:00,93745.0,simaUanl3,0.3000000000000042,0.3819999999999979,36.0,698.8,69.0,18.67,30.480329076400007
212,44.4,44.6,44.3,50.114,50.421,49.807,69.9,70.333,2023-03-31 01:00:00,93745.0,simaUanl3,0.3000000000000042,0.6139999999999972,53.0,699.6,74.0,18.19,39.114224
213,38.2,38.3,38.1,46.23,46.535,45.925,71.2,70.0,2023-03-31 03:00:00,93745.0,simaUanl3,0.1999999999999957,0.6099999999999994,53.0,699.1,69.0,18.38,33.66617898999999
214,39.8,39.8,39.9,47.4755,47.605,47.346,71.0,69.533,2023-03-31 07:00:00,93745.0,simaUanl3,0.1000000000000014,0.2590000000000003,60.0,699.6,75.0,16.5,35.375483113274996
215,37.3,37.4,37.3,45.315,45.558,45.072,62.267,75.0,2023-03-31 09:00:00,93745.0,simaUanl3,0.1000000000000014,0.4859999999999971,65.0,700.3,61.0,20.77,33.2190344475
216,23.2,23.3,23.1,33.462,33.702,33.222,32.733,92.233,2023-03-31 18:00:00,93745.0,simaUanl3,0.1999999999999993,0.4799999999999969,28.0,685.4,39.0,29.41,21.98007871640001
217,20.7,20.8,20.6,30.8245,30.995,30.654,33.433,89.367,2023-03-31 19:00:00,93745.0,simaUanl3,0.1999999999999993,0.3410000000000011,27.0,683.7,45.0,28.38,19.353047283275004
218,19.8,19.8,19.8,29.776,29.75,29.802,35.6,88.4,2023-03-31 20:00:00,93745.0,simaUanl3,0.0,0.0519999999999996,28.0,681.3,48.0,27.59,18.283904
219,31.0,31.2,30.9,40.7545,41.077,40.432,59.9,78.3,2023-04-01 02:00:00,93745.0,simaUanl3,0.3000000000000007,0.644999999999996,34.0,686.3,63.0,23.66,27.683632940275004
220,30.3,30.1,30.5,39.8115,39.782,39.841,65.534,77.367,2023-04-01 03:00:00,93745.0,simaUanl3,0.3999999999999986,0.0590000000000046,37.0,683.0,72.0,22.38,26.07919317247501
221,20.8,21.0,20.6,30.4015,30.672,30.131,45.566,87.5,2023-04-01 15:00:00,93745.0,simaUanl3,0.3999999999999986,0.5410000000000004,27.0,685.2,58.0,26.04,17.912498049474998
222,19.9,19.9,19.9,29.476,29.672,29.28,45.1,87.767,2023-04-01 16:00:00,93745.0,simaUanl3,0.0,0.3919999999999994,31.0,683.2,60.0,25.31,17.307804
223,19.3,19.4,19.3,28.841500000000003,29.109,28.574,47.834,85.2,2023-04-01 17:00:00,93745.0,simaUanl3,0.0999999999999978,0.5350000000000001,30.0,681.2,61.0,24.91,16.7396552
224,18.3,18.4,18.3,27.4735,27.66,27.287,50.7,83.133,2023-04-01 18:00:00,93745.0,simaUanl3,0.0999999999999978,0.3730000000000011,24.0,681.5,62.0,24.6,15.775774
225,19.5,19.4,19.6,28.9495,28.901,28.998,50.8,82.633,2023-04-01 19:00:00,93745.0,simaUanl3,0.2000000000000028,0.0970000000000013,20.0,682.7,63.0,24.26,16.540578000000004
226,21.4,21.3,21.6,31.199,31.438,30.96,54.433,81.367,2023-04-01 20:00:00,93745.0,simaUanl3,0.3000000000000007,0.477999999999998,21.0,682.2,64.0,24.05,17.896190973100005
227,23.8,23.8,23.9,33.5895,33.781,33.398,53.766,81.867,2023-04-01 21:00:00,93745.0,simaUanl3,0.0999999999999978,0.3829999999999955,21.0,684.5,65.0,23.89,20.295729384275003
228,31.1,31.2,31.1,40.208,40.474,39.942,57.467,80.2,2023-04-01 23:00:00,93745.0,simaUanl3,0.0999999999999978,0.5319999999999965,20.0,685.9,68.0,23.46,27.2421433584
229,36.3,36.4,36.1,43.8045,44.05,43.559,66.0,77.534,2023-04-02 00:00:00,93745.0,simaUanl3,0.2999999999999971,0.4909999999999996,21.0,684.7,72.0,22.89,30.935917785275002
230,24.8,24.6,24.9,34.1985,34.496,33.901,35.233,96.133,2023-04-02 17:00:00,93745.0,simaUanl3,0.2999999999999971,0.5949999999999989,27.0,683.7,52.0,29.44,22.513858869475005
231,23.6,23.4,23.7,33.114999999999995,33.287,32.943,36.9,94.7,2023-04-02 18:00:00,93745.0,simaUanl3,0.3000000000000007,0.3440000000000012,21.0,681.8,46.0,29.59,21.2727872475
232,24.8,24.8,24.9,34.7645,34.922,34.607,46.2,86.8,2023-04-02 20:00:00,93745.0,simaUanl3,0.0999999999999978,0.3149999999999977,25.0,680.2,51.0,27.46,22.153982529274998
233,30.4,30.5,30.4,39.925,40.215,39.635,48.1,85.834,2023-04-02 21:00:00,93745.0,simaUanl3,0.1000000000000014,0.5800000000000054,26.0,680.1,56.0,26.72,27.715428687499994
234,31.1,31.0,31.1,40.38849999999999,40.678,40.099,56.1,81.367,2023-04-03 01:00:00,93745.0,simaUanl3,0.1000000000000014,0.5790000000000006,34.0,697.5,62.0,23.94,27.574198712474995
235,29.3,29.2,29.4,38.839,38.992,38.686,60.233,79.2,2023-04-03 02:00:00,93745.0,simaUanl3,0.1999999999999993,0.3059999999999974,33.0,694.9,64.0,23.37,25.406754165099997
236,29.0,28.8,29.2,38.52,38.618,38.422,63.4,77.633,2023-04-03 03:00:00,93745.0,simaUanl3,0.3999999999999986,0.196000000000005,35.0,685.2,66.0,22.81,24.768694240000006
237,39.8,39.6,40.0,46.6435,46.909,46.378,49.567,85.233,2023-04-03 09:00:00,93745.0,simaUanl3,0.3999999999999986,0.5309999999999988,37.0,681.8,38.0,26.62,36.088193908475006
238,46.2,46.1,46.3,50.71,51.008,50.412,38.666,93.133,2023-04-04 13:00:00,93745.0,simaUanl3,0.1999999999999957,0.5960000000000036,49.0,693.7,46.0,29.09,42.2750508
239,24.0,23.8,24.1,34.007000000000005,34.078,33.936,24.6,98.633,2023-04-04 16:00:00,93745.0,simaUanl3,0.3000000000000007,0.142000000000003,33.0,685.4,28.0,32.42,23.234233241900007
240,46.6,46.7,46.6,51.617,51.952,51.282,50.3,85.434,2023-04-04 23:00:00,93745.0,simaUanl3,0.1000000000000014,0.6700000000000017,51.0,682.9,44.0,26.6,41.985102000000005
241,46.3,46.3,46.2,51.2495,51.45,51.049,51.7,84.733,2023-04-05 00:00:00,93745.0,simaUanl3,0.0999999999999943,0.4010000000000033,53.0,684.4,45.0,26.36,41.57556699999999
242,47.8,47.7,47.9,52.04,52.323,51.757,53.066,84.533,2023-04-05 01:00:00,93745.0,simaUanl3,0.1999999999999957,0.5660000000000025,63.0,682.5,46.0,25.64,42.0791508
243,47.8,48.0,47.7,51.99250000000001,52.27,51.715,55.433,83.434,2023-04-05 02:00:00,93745.0,simaUanl3,0.2999999999999971,0.5549999999999997,57.0,680.0,46.0,25.52,41.83778040000001
244,46.0,46.0,46.0,50.7345,50.932,50.537,58.1,82.533,2023-04-05 03:00:00,93745.0,simaUanl3,0.0,0.3950000000000031,50.0,681.5,43.0,25.55,40.619097
245,50.6,50.6,50.7,53.9725,54.307,53.638,67.6,78.8,2023-04-05 07:00:00,93745.0,simaUanl3,0.1000000000000014,0.669000000000004,50.0,681.1,52.0,24.1,42.345265
246,6.1,6.2,6.0,8.1235,8.473,7.774,19.0,79.367,2023-04-05 20:00:00,93745.0,simaUanl3,0.2000000000000001,0.6990000000000007,23.0,686.2,20.0,24.26,8.368914
247,6.1,6.1,6.0,8.269,8.506,8.032,18.5,77.6,2023-04-05 21:00:00,93745.0,simaUanl3,0.0999999999999996,0.4740000000000002,23.0,687.7,22.0,22.95,8.488256
248,6.6,6.7,6.4,9.0795,9.409,8.75,23.267,74.933,2023-04-05 22:00:00,93745.0,simaUanl3,0.2999999999999998,0.6590000000000007,21.0,685.0,24.0,21.44,8.5020426
249,6.4,6.4,6.4,8.788,8.904,8.672,43.2,68.0,2023-04-06 02:00:00,93745.0,simaUanl3,0.0,0.2319999999999993,16.1,686.6,38.0,18.12,6.6310720000000005
250,8.1,8.1,8.2,11.8135,11.943,11.684,52.434,65.166,2023-04-06 03:00:00,93745.0,simaUanl3,0.0999999999999996,0.2590000000000003,16.58,702.2,83.0,12.47,7.4204631999999995
251,7.6,7.6,7.6,10.885,10.98,10.79,68.434,58.966,2023-04-06 04:00:00,93745.0,simaUanl3,0.0,0.1900000000000012,22.04,701.7,86.0,12.85,5.5547292
252,6.4,6.4,6.4,8.8065,8.919,8.694,70.3,57.166,2023-04-06 06:00:00,93745.0,simaUanl3,0.0,0.2249999999999996,27.0,702.2,86.0,12.91,4.304746000000001
253,6.6,6.6,6.6,9.052,9.1,9.004,70.9,57.966,2023-04-06 07:00:00,93745.0,simaUanl3,0.0,0.096,21.88,701.9,87.0,12.47,4.381668
254,7.7,7.8,7.5,11.039,11.364,10.714,70.933,58.166,2023-04-06 08:00:00,93745.0,simaUanl3,0.2999999999999998,0.6500000000000004,25.29,703.2,83.0,12.73,5.4200114
255,10.3,10.5,10.2,15.677,15.898,15.456,57.367,64.033,2023-04-06 09:00:00,93745.0,simaUanl3,0.3000000000000007,0.4420000000000001,23.45,703.6,78.0,13.25,9.0197126
256,8.5,8.6,8.3,12.7135,12.971,12.456,49.567,65.9,2023-04-06 10:00:00,93745.0,simaUanl3,0.2999999999999989,0.5150000000000006,28.25,703.8,72.0,14.88,8.1391986
257,7.2,7.3,7.1,10.473,10.829,10.117,46.434,69.867,2023-04-06 13:00:00,93745.0,simaUanl3,0.2000000000000001,0.7119999999999997,26.01,703.1,58.0,17.45,7.235241200000001
258,6.2,6.2,6.2,8.5835,8.721,8.446,47.2,69.733,2023-04-06 14:00:00,93745.0,simaUanl3,0.0,0.2750000000000003,22.28,702.9,60.0,17.08,6.179114
259,6.0,6.1,5.8,8.186,8.502,7.87,51.033,66.0,2023-04-06 15:00:00,93745.0,simaUanl3,0.2999999999999998,0.6320000000000006,17.33,703.3,68.0,15.51,5.6404194
260,6.8,6.9,6.7,9.6915,9.944,9.439,57.5,62.767,2023-04-06 16:00:00,93745.0,simaUanl3,0.2000000000000001,0.5050000000000008,14.77,702.9,70.0,14.84,5.871846
261,7.5,7.5,7.4,10.6525,10.857,10.448,61.333,60.633,2023-04-06 17:00:00,93745.0,simaUanl3,0.0999999999999996,0.4089999999999989,17.08,702.6,70.0,14.59,6.045005400000001
262,7.0,7.0,7.0,10.006,10.136,9.876,66.5,58.9,2023-04-06 18:00:00,93745.0,simaUanl3,0.0,0.2599999999999998,17.93,702.7,79.0,13.13,5.2608440000000005
263,8.0,8.0,7.9,11.4985,11.643,11.354,68.0,58.2,2023-04-06 19:00:00,93745.0,simaUanl3,0.0999999999999996,0.2890000000000015,17.99,703.0,82.0,12.6,5.913614
264,5.8,5.7,5.8,7.8285,7.862,7.795,64.966,58.233,2023-04-06 20:00:00,93745.0,simaUanl3,0.0999999999999996,0.0670000000000001,18.37,703.5,80.0,12.29,4.252064800000001
265,5.0,4.9,5.2,6.502000000000001,6.461,6.543,60.35,60.017,2023-04-06 21:00:00,93745.0,simaUanl3,0.2999999999999998,0.0819999999999998,17.6,704.2,74.0,12.8,3.954878000000001
266,6.6,6.7,6.6,9.355,9.38,9.33,53.133,62.0,2023-04-06 22:00:00,93745.0,simaUanl3,0.1000000000000005,0.0500000000000007,17.27,704.4,67.0,13.28,6.0719554
267,9.0,8.9,9.0,13.178,13.132,13.224,53.867,62.367,2023-04-06 23:00:00,93745.0,simaUanl3,0.0999999999999996,0.0920000000000005,16.2,704.7,65.0,13.56,8.011936600000002
268,7.4,7.5,7.4,10.611,10.688,10.534,53.7,61.767,2023-04-07 01:00:00,93745.0,simaUanl3,0.0999999999999996,0.1539999999999999,13.81,704.1,64.0,13.42,6.681224
269,7.9,7.9,8.0,11.4785,11.43,11.527,51.567,62.6,2023-04-07 02:00:00,93745.0,simaUanl3,0.0999999999999996,0.0969999999999995,15.75,703.7,65.0,13.6,7.3196586
270,6.3,6.4,6.2,8.6795,8.774,8.585,50.7,61.633,2023-04-07 03:00:00,93745.0,simaUanl3,0.2000000000000001,0.1889999999999982,17.3,703.6,66.0,13.77,5.9277180000000005
271,4.5,4.5,4.5,5.6355,5.639,5.632,54.233,60.834,2023-04-07 04:00:00,93745.0,simaUanl3,0.0,0.0070000000000005,20.82,703.8,66.0,13.42,4.028117400000001
272,2.8,2.7,2.8,2.762,2.788,2.736,56.4,60.166,2023-04-07 05:00:00,93745.0,simaUanl3,0.0999999999999996,0.0519999999999996,20.91,704.0,66.0,13.07,2.3356080000000006
273,3.6,3.5,3.7,4.165,4.138,4.192,59.334,59.966,2023-04-07 06:00:00,93745.0,simaUanl3,0.2000000000000001,0.0540000000000002,14.97,704.1,69.0,12.82,2.8178692
274,4.8,4.8,4.9,6.2425,6.361,6.124,63.334,59.333,2023-04-07 07:00:00,93745.0,simaUanl3,0.1000000000000005,0.2370000000000001,9.84,704.3,71.0,12.86,3.5616791999999995
275,4.4,4.4,4.4,5.634,5.749,5.519,65.934,59.5,2023-04-07 08:00:00,93745.0,simaUanl3,0.0,0.2299999999999995,12.55,704.6,75.0,12.84,3.0187052000000008
276,3.9,3.9,3.9,4.7915,4.912,4.671,66.2,60.466,2023-04-07 09:00:00,93745.0,simaUanl3,0.0,0.2409999999999996,14.56,704.8,73.0,13.45,2.5543060000000004
277,6.4,6.4,6.3,8.7745,8.959,8.59,61.533,63.2,2023-04-07 10:00:00,93745.0,simaUanl3,0.1000000000000005,0.3689999999999998,16.31,704.8,66.0,14.68,5.0436934
