,time_stamp,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,humidity,Source,sensor_index,Dato Sinaica,PRS,RH,TOUT,US EPA
3048,2023-10-24 15:00:00,28.5,28.9,28.0,40.0615,40.547,39.576,40.133,santaCatarina,39285.0,40.07,697.6,49.0,27.93,28.563093447475
3049,2023-10-24 16:00:00,20.6,21.1,20.1,32.262,32.864,31.66,41.367,santaCatarina,39285.0,36.81,697.3,47.0,28.2,20.0454466364
3050,2023-10-24 17:00:00,21.9,22.5,21.2,33.6755,34.316,33.035,44.975,santaCatarina,39285.0,34.0,697.3,49.0,27.93,21.140560333275
3051,2023-10-24 20:00:00,25.3,25.9,24.6,37.4875,38.196,36.779,53.233,santaCatarina,39285.0,36.33,697.7,58.0,26.55,24.481773696874995
3052,2023-10-25 00:00:00,26.6,27.2,26.0,38.4405,39.183,37.698,61.534,santaCatarina,39285.0,27.39,699.0,60.0,24.47,24.838978427275002
3053,2023-10-25 01:00:00,24.7,25.2,24.2,36.796,37.54,36.052,65.5,santaCatarina,39285.0,25.85,699.0,71.0,23.97,22.660863569599996
3054,2023-10-25 02:00:00,23.2,24.0,22.4,35.3085,36.286,34.331,67.867,santaCatarina,39285.0,25.42,698.9,70.0,23.58,20.856919356475004
3055,2023-10-25 03:00:00,19.6,20.2,19.0,31.5495,32.233,30.866,70.183,santaCatarina,39285.0,24.01,698.7,77.0,23.25,16.872569348275
3056,2023-10-25 04:00:00,19.6,20.3,18.8,31.3865,32.223,30.55,71.586,santaCatarina,39285.0,23.83,698.6,82.0,22.98,16.595890507475005
3057,2023-10-25 05:00:00,24.4,25.1,23.6,36.4365,37.276,35.597,71.547,santaCatarina,39285.0,26.03,698.9,73.0,22.84,21.74763287247501
3058,2023-10-25 11:00:00,36.9,37.6,36.1,46.594,47.232,45.956,57.167,santaCatarina,39285.0,44.89,700.8,66.0,24.75,35.366129551600004
3059,2023-10-25 12:00:00,34.2,34.8,33.5,44.6215,45.291,43.952,47.867,santaCatarina,39285.0,46.94,700.4,58.0,26.24,33.552406335475
3060,2023-10-25 13:00:00,34.6,35.4,33.8,45.07899999999999,45.751,44.407,45.466,santaCatarina,39285.0,44.5,699.8,56.0,26.78,34.35690255709999
3061,2023-10-25 14:00:00,35.1,35.7,34.5,45.517,46.133,44.901,48.2,santaCatarina,39285.0,44.34,699.2,55.0,26.7,34.69843148590001
3062,2023-10-25 15:00:00,33.8,34.6,33.1,44.532,45.278,43.786,49.834,santaCatarina,39285.0,34.31,699.0,58.0,26.56,33.26659841439999
3063,2023-10-25 16:00:00,29.7,30.4,29.0,41.4235,42.192,40.655,52.5,santaCatarina,39285.0,26.73,698.9,59.0,26.22,29.129351714475
3064,2023-10-25 17:00:00,27.6,28.3,27.0,39.794,40.472,39.116,55.466,santaCatarina,39285.0,27.03,698.8,58.0,25.69,26.926512711599997
3065,2023-10-25 18:00:00,27.5,28.2,26.8,39.697,40.459,38.935,57.2,santaCatarina,39285.0,29.29,698.7,58.0,25.54,26.66332569790001
3066,2023-10-25 20:00:00,24.1,24.8,23.5,36.4255,37.108,35.743,59.8,santaCatarina,39285.0,31.44,699.4,60.0,25.1,22.748283858275002
3067,2023-10-25 21:00:00,21.0,21.8,20.2,33.0625,33.986,32.139,59.533,santaCatarina,39285.0,30.93,699.9,60.0,24.97,19.269431571875
3068,2023-10-25 22:00:00,17.2,18.0,16.5,28.6765,29.718,27.635,59.9,santaCatarina,39285.0,33.72,700.2,61.0,24.66,15.613106
3069,2023-10-26 02:00:00,12.3,12.8,11.8,20.2885,20.96,19.617,66.534,santaCatarina,39285.0,27.55,699.8,67.0,23.2,10.6459432
3070,2023-10-26 03:00:00,11.6,12.1,11.1,19.1205,19.68,18.561,67.167,santaCatarina,39285.0,24.0,699.5,68.0,22.94,9.9793466
3071,2023-10-26 05:00:00,11.5,12.0,11.0,19.0115,19.517,18.506,70.334,santaCatarina,39285.0,26.06,699.6,70.0,22.58,9.649235200000001
3072,2023-10-26 08:00:00,24.2,25.0,23.4,36.333,37.15,35.516,73.067,santaCatarina,39285.0,31.73,700.8,74.0,22.49,21.504385845899996
3073,2023-10-26 09:00:00,24.6,25.4,23.8,36.666,37.523,35.809,67.933,santaCatarina,39285.0,35.94,701.2,70.0,23.16,22.3090031836
3074,2023-10-26 16:00:00,34.8,35.5,34.1,45.3845,46.164,44.605,54.267,santaCatarina,39285.0,34.95,699.8,61.0,25.81,34.000316307275
3075,2023-10-26 17:00:00,33.3,34.1,32.5,44.383,45.215,43.551,53.966,santaCatarina,39285.0,32.58,699.7,57.0,25.83,32.717347825900006
3076,2023-10-26 18:00:00,31.1,31.7,30.5,42.905,43.545,42.265,57.633,santaCatarina,39285.0,32.3,699.7,59.0,25.38,30.5175816275
3077,2023-10-26 19:00:00,24.5,25.2,23.8,36.7745,37.516,36.033,59.433,santaCatarina,39285.0,31.56,699.9,60.0,25.06,23.160301338275005
3078,2023-10-26 20:00:00,20.2,20.9,19.4,32.3035,33.105,31.502,59.733,santaCatarina,39285.0,27.51,700.4,60.0,25.02,18.502834970475003
3079,2023-10-26 21:00:00,17.7,18.5,17.0,29.2525,30.198,28.307,60.433,santaCatarina,39285.0,24.88,700.8,61.0,24.97,15.868985400000003
3080,2023-10-26 22:00:00,13.3,14.0,12.7,22.4245,23.422,21.427,61.367,santaCatarina,39285.0,20.95,701.1,62.0,24.85,12.2106026
3081,2023-10-26 23:00:00,13.6,14.3,13.0,22.952,23.877,22.027,60.966,santaCatarina,39285.0,17.3,701.2,62.0,24.65,12.5215788
3082,2023-10-27 00:00:00,11.6,12.1,11.1,19.23,19.855,18.605,65.067,santaCatarina,39285.0,15.19,701.2,65.0,24.36,10.217744600000001
3083,2023-10-27 01:00:00,10.2,10.7,9.7,16.741,17.308,16.174,70.209,santaCatarina,39285.0,15.53,701.1,69.0,23.77,8.4702682
3084,2023-10-27 02:00:00,15.8,16.3,15.4,25.8685,26.488,25.249,75.0,santaCatarina,39285.0,14.94,701.1,73.0,23.3,12.840094
3085,2023-10-27 03:00:00,18.3,18.9,17.8,29.5655,30.312,28.819,78.4,santaCatarina,39285.0,14.03,700.9,77.0,22.92,14.484242000000002
3086,2023-10-27 04:00:00,11.2,11.6,10.8,18.0195,18.578,17.461,79.6,santaCatarina,39285.0,14.68,700.9,75.0,22.72,8.330698000000002
3087,2023-10-27 05:00:00,12.0,12.4,11.5,19.233,19.752,18.714,80.6,santaCatarina,39285.0,14.19,701.0,76.0,22.56,8.880372000000001
3088,2023-10-27 07:00:00,19.5,20.3,18.8,30.9495,31.628,30.271,82.4,santaCatarina,39285.0,22.47,701.6,77.0,22.19,15.249621808275
3089,2023-10-27 19:00:00,5.9,6.2,5.6,9.162,9.668,8.656,52.433,santaCatarina,39285.0,27.38,701.1,54.0,26.21,6.0311634000000005
3090,2023-10-27 20:00:00,7.0,7.3,6.8,11.227,11.671,10.783,51.633,santaCatarina,39285.0,22.68,701.5,51.0,26.02,7.1821834
3091,2023-10-27 21:00:00,6.3,6.6,6.0,9.825500000000002,10.175,9.476,51.067,santaCatarina,39285.0,20.55,701.9,50.0,25.64,6.496586600000001
3092,2023-10-27 22:00:00,6.7,7.1,6.2,10.6135,11.142,10.085,54.867,santaCatarina,39285.0,16.02,702.3,54.0,25.27,6.581938600000001
3093,2023-10-27 23:00:00,6.3,6.7,6.0,9.895,10.375,9.415,62.8,santaCatarina,39285.0,16.82,702.4,61.0,24.19,5.52162
3094,2023-10-28 00:00:00,6.8,7.1,6.5,10.6825,11.074,10.291,66.867,santaCatarina,39285.0,14.61,702.5,63.0,23.54,5.583694599999999
3095,2023-10-28 01:00:00,7.8,8.1,7.5,12.537,13.025,12.049,69.534,santaCatarina,39285.0,12.62,702.4,65.0,22.92,6.3255572
3096,2023-10-28 02:00:00,8.6,9.0,8.3,13.7015,14.158,13.245,72.5,santaCatarina,39285.0,17.11,702.2,68.0,22.32,6.680085999999999
3097,2023-10-28 03:00:00,10.4,10.8,10.0,16.584,17.233,15.935,74.8,santaCatarina,39285.0,18.34,701.9,71.0,21.67,7.992256
3098,2023-10-28 04:00:00,21.7,22.4,21.0,33.235,34.008,32.462,78.733,santaCatarina,39285.0,11.87,701.8,74.0,20.79,17.7868048475
3099,2023-10-28 05:00:00,25.2,25.9,24.5,37.342,38.076,36.608,78.733,santaCatarina,39285.0,12.03,701.9,74.0,20.33,22.1219844284
3100,2023-10-28 07:00:00,19.0,19.8,18.2,30.217,31.045,29.389,77.167,santaCatarina,39285.0,18.85,702.3,74.0,19.89,15.017810465899998
3101,2023-10-28 08:00:00,14.5,15.2,13.9,23.7795,24.666,22.893,72.133,santaCatarina,39285.0,12.29,702.7,70.0,20.73,11.9925934
3102,2023-10-28 09:00:00,12.5,13.0,11.9,20.417,21.268,19.566,60.1,santaCatarina,39285.0,13.48,703.0,63.0,22.78,11.267888000000003
3103,2023-10-28 10:00:00,14.4,14.9,13.9,23.569000000000003,24.094,23.044,47.367,santaCatarina,39285.0,11.23,703.0,55.0,24.64,14.017120600000002
3104,2023-10-28 11:00:00,20.1,20.9,19.4,31.8695,32.684,31.055,43.133,santaCatarina,39285.0,14.65,702.8,53.0,25.26,19.512051796274996
3105,2023-10-28 12:00:00,26.0,26.5,25.5,37.7515,38.322,37.181,43.8,santaCatarina,39285.0,13.45,702.2,54.0,25.22,25.589688854475003
3106,2023-10-28 13:00:00,19.1,19.7,18.4,30.1135,31.073,29.154,41.367,santaCatarina,39285.0,11.67,701.4,53.0,25.79,18.008412857475
3107,2023-10-28 14:00:00,9.4,9.9,9.0,15.1885,15.86,14.517,37.833,santaCatarina,39285.0,14.07,700.6,49.0,26.88,10.4475694
3108,2023-10-28 15:00:00,5.6,5.7,5.4,8.617,8.883,8.351,35.5,santaCatarina,39285.0,13.44,699.9,42.0,27.72,7.205208000000001
3109,2023-10-28 16:00:00,4.8,5.0,4.7,7.332,7.579,7.085,36.666,santaCatarina,39285.0,12.87,699.5,41.0,27.91,6.4313588
3110,2023-10-28 17:00:00,4.3,4.4,4.1,6.2965,6.55,6.043,38.133,santaCatarina,39285.0,12.17,699.2,42.0,27.52,5.7623014
3111,2023-10-28 18:00:00,4.6,4.8,4.4,6.944,7.252,6.636,42.9,santaCatarina,39285.0,12.28,699.3,44.0,26.75,5.690676
3112,2023-10-28 19:00:00,7.9,8.3,7.5,12.751,13.325,12.177,45.267,santaCatarina,39285.0,12.61,699.5,46.0,26.12,8.5295086
3113,2023-10-28 20:00:00,9.8,10.4,9.2,16.305,17.248,15.362,47.367,santaCatarina,39285.0,13.36,699.7,48.0,25.79,10.2107846
3114,2023-10-28 22:00:00,7.6,8.0,7.2,12.2575,12.902,11.613,51.033,santaCatarina,39285.0,13.65,700.2,52.0,25.01,7.7738854
3115,2023-10-28 23:00:00,5.3,5.6,5.0,8.368,8.77,7.966,53.0,santaCatarina,39285.0,12.09,700.3,53.0,24.4,5.566232
3116,2023-10-29 00:00:00,4.5,4.8,4.3,6.9415,7.332,6.551,53.534,santaCatarina,39285.0,12.59,700.2,54.0,23.96,4.7727152
3117,2023-10-29 01:00:00,3.3,3.5,3.2,4.7295,4.891,4.568,56.033,santaCatarina,39285.0,13.04,700.0,57.0,23.45,3.3982134
3118,2023-10-29 02:00:00,5.9,6.3,5.6,9.559,9.934,9.184,57.1,santaCatarina,39285.0,13.49,699.8,60.0,22.64,5.836896
3119,2023-10-29 03:00:00,7.0,7.3,6.6,11.076,11.589,10.563,63.067,santaCatarina,39285.0,14.21,699.7,64.0,21.9,6.1174486
3120,2023-10-29 04:00:00,9.5,10.0,9.1,15.479,16.127,14.831,69.267,santaCatarina,39285.0,23.99,699.6,68.0,20.87,7.890180600000001
3121,2023-10-29 05:00:00,12.9,13.5,12.4,21.394,22.081,20.707,72.267,santaCatarina,39285.0,27.04,699.7,70.0,20.45,10.7310406
3122,2023-10-29 07:00:00,13.8,14.6,13.0,22.8675,24.049,21.686,70.334,santaCatarina,39285.0,20.76,699.9,71.0,20.48,11.6697792
3123,2023-10-29 08:00:00,19.4,20.2,18.7,31.998,33.087,30.909,66.033,santaCatarina,39285.0,18.92,700.1,70.0,20.86,17.662416652400005
3124,2023-10-29 09:00:00,15.9,16.5,15.2,26.591,27.705,25.477,61.0,santaCatarina,39285.0,16.53,700.3,68.0,22.31,14.425484
3125,2023-10-29 10:00:00,18.4,19.0,17.9,30.2765,31.017,29.536,50.6,santaCatarina,39285.0,18.98,700.5,62.0,23.5,17.362832024474997
3126,2023-10-29 13:00:00,30.8,31.5,30.2,42.513,43.23,41.796,51.2,santaCatarina,39285.0,24.06,699.6,62.0,24.17,30.5821157139
3127,2023-10-29 14:00:00,32.6,33.2,32.1,43.644,44.23,43.058,47.666,santaCatarina,39285.0,14.8,699.1,60.0,24.79,32.3114182416
3128,2023-10-29 15:00:00,26.3,26.8,25.9,38.4595,39.064,37.855,45.933,santaCatarina,39285.0,10.93,698.7,57.0,24.95,26.205414037275
3129,2023-10-29 16:00:00,19.0,19.6,18.5,30.692,31.434,29.95,44.733,santaCatarina,39285.0,9.91,698.6,57.0,25.44,18.2548525184
3130,2023-10-29 17:00:00,14.0,14.4,13.5,23.191,23.891,22.491,45.466,santaCatarina,39285.0,9.26,698.6,53.0,25.73,13.9829148
3131,2023-10-29 18:00:00,12.0,12.6,11.3,19.9965,20.705,19.288,50.8,santaCatarina,39285.0,9.79,699.0,53.0,25.6,11.849206000000002
3132,2023-10-29 19:00:00,9.9,10.5,9.3,16.4445,17.234,15.655,54.234,santaCatarina,39285.0,13.5,699.4,55.0,25.29,9.691947200000001
3133,2023-10-29 20:00:00,11.1,11.6,10.7,18.599,19.279,17.919,55.867,santaCatarina,39285.0,15.92,699.9,56.0,25.25,10.680140600000001
3134,2023-10-29 21:00:00,10.3,10.8,9.8,17.060000000000002,17.86,16.26,55.7,santaCatarina,39285.0,23.73,700.3,56.0,25.22,9.888100000000001
3135,2023-10-29 22:00:00,12.9,13.4,12.3,21.861,22.84,20.882,56.1,santaCatarina,39285.0,12.82,700.7,58.0,25.18,12.369344000000002
3136,2023-10-30 00:00:00,7.7,8.2,7.2,12.8995,13.761,12.038,63.733,santaCatarina,39285.0,9.14,701.9,61.0,21.86,7.015553400000001
3137,2023-10-30 01:00:00,4.6,4.7,4.5,7.227,7.465,6.989,70.566,santaCatarina,39285.0,7.03,702.5,67.0,17.38,3.4541587999999996
3138,2023-10-30 02:00:00,11.1,11.3,10.8,18.2755,18.868,17.683,77.666,santaCatarina,39285.0,9.66,702.9,73.0,14.06,8.631552800000001
3139,2023-10-30 03:00:00,7.9,8.1,7.6,12.5885,12.935,12.242,79.733,santaCatarina,39285.0,10.69,703.5,75.0,12.24,5.473389399999999
3140,2023-10-30 04:00:00,4.9,4.9,4.9,7.343500000000001,7.522,7.165,82.267,santaCatarina,39285.0,12.69,704.1,77.0,10.52,2.5065786000000005
3141,2023-10-30 16:00:00,13.0,13.1,12.9,23.116,24.374,21.858,56.466,santaCatarina,39285.0,22.6,706.8,66.0,8.84,12.995414799999999
3142,2023-10-30 18:00:00,8.5,8.6,8.5,14.756,15.345,14.167,55.933,santaCatarina,39285.0,16.31,707.1,60.0,8.65,8.660719400000001
3143,2023-10-30 19:00:00,6.6,6.6,6.5,11.25,11.831,10.669,58.0,santaCatarina,39285.0,14.21,707.5,67.0,7.97,6.6454
3144,2023-10-30 20:00:00,7.5,7.5,7.5,13.1405,13.719,12.562,58.966,santaCatarina,39285.0,14.5,708.1,68.0,7.63,7.5527527999999995
3145,2023-10-30 21:00:00,8.0,8.0,7.9,13.985,14.834,13.136,59.441,santaCatarina,39285.0,14.5,708.4,68.0,7.42,7.9543258
3146,2023-10-30 22:00:00,9.8,9.8,9.8,17.4765,18.572,16.381,59.7,santaCatarina,39285.0,18.68,708.8,64.0,7.38,9.761546000000003
3147,2023-10-30 23:00:00,9.6,9.7,9.5,17.292499999999997,18.333,16.252,58.967,santaCatarina,39285.0,18.43,708.9,65.0,7.3,9.7283146
3148,2023-10-31 00:00:00,9.5,9.5,9.6,16.853,17.809,15.897,59.025,santaCatarina,39285.0,15.08,708.8,68.0,7.34,9.493017000000002
3149,2023-10-31 01:00:00,10.9,10.8,11.0,19.2785,20.202,18.355,59.767,santaCatarina,39285.0,14.75,708.7,71.0,7.24,10.700018600000002
3150,2023-10-31 02:00:00,10.7,10.6,10.9,19.2065,20.175,18.238,60.834,santaCatarina,39285.0,9.88,708.5,70.0,6.96,10.5703152
3151,2023-10-31 03:00:00,11.1,11.0,11.3,20.183,21.2,19.166,61.0,santaCatarina,39285.0,6.25,708.5,66.0,6.63,11.067692000000001
3152,2023-10-31 05:00:00,11.5,11.3,11.6,20.83,21.959,19.701,57.533,santaCatarina,39285.0,7.94,708.5,70.0,6.78,11.7055754
3153,2023-10-31 06:00:00,10.4,10.2,10.6,18.725,19.698,17.752,57.1,santaCatarina,39285.0,11.76,708.9,67.0,6.7,10.639880000000002
3154,2023-10-31 07:00:00,9.4,9.3,9.5,16.8875,17.837,15.938,57.1,santaCatarina,39285.0,15.31,709.5,66.0,6.66,9.67703
3155,2023-10-31 08:00:00,8.6,8.5,8.7,15.3805,16.27,14.491,56.7,santaCatarina,39285.0,19.74,710.2,66.0,6.52,8.921841999999998
3156,2023-10-31 09:00:00,8.5,8.4,8.6,15.1505,15.958,14.343,54.467,santaCatarina,39285.0,19.77,710.9,63.0,6.67,8.9938066
3157,2023-10-31 15:00:00,3.4,3.5,3.2,5.159,5.467,4.851,43.966,santaCatarina,39285.0,25.37,709.8,53.0,10.46,4.6634468
3158,2023-10-31 16:00:00,2.9,3.0,2.9,4.3045,4.48,4.129,42.458,santaCatarina,39285.0,23.24,709.6,51.0,10.78,4.345678400000001
3159,2023-10-31 18:00:00,3.9,4.1,3.7,6.1055,6.527,5.684,37.508,santaCatarina,39285.0,16.6,710.0,42.0,10.52,5.7160924
3160,2023-10-31 19:00:00,4.8,4.9,4.6,7.8115,8.357,7.266,36.523,santaCatarina,39285.0,17.82,710.4,43.0,10.47,6.6949434
3161,2023-10-31 20:00:00,4.7,4.8,4.5,7.5085,7.96,7.057,35.908,santaCatarina,39285.0,18.09,710.9,41.0,10.39,6.589184400000001
3162,2023-10-31 21:00:00,5.5,5.7,5.3,8.649000000000001,9.255,8.043,34.267,santaCatarina,39285.0,20.22,711.4,40.0,10.37,7.3282606
3163,2023-10-31 22:00:00,4.9,5.1,4.7,7.895999999999999,8.338,7.454,33.156,santaCatarina,39285.0,20.49,711.7,37.0,10.46,7.0294568
3164,2023-10-31 23:00:00,4.2,4.3,4.1,6.691000000000001,6.857,6.525,32.0,santaCatarina,39285.0,19.38,711.7,38.0,10.59,6.4976840000000005
3165,2023-11-01 01:00:00,2.9,3.0,2.8,4.2885,4.558,4.019,29.733,santaCatarina,39285.0,8.05,711.5,37.0,10.6,5.4341894
3166,2023-11-01 02:00:00,3.0,3.1,2.9,4.409,4.709,4.109,29.667,santaCatarina,39285.0,8.85,711.5,34.0,10.62,5.503020599999999
3167,2023-11-01 03:00:00,5.2,5.4,4.9,8.2945,8.816,7.773,30.666,santaCatarina,39285.0,13.68,711.4,36.0,10.64,7.4529088
3168,2023-11-01 04:00:00,6.9,7.3,6.5,11.489,12.261,10.717,32.3,santaCatarina,39285.0,17.86,711.3,42.0,10.56,8.985976
3169,2023-11-01 05:00:00,5.6,6.0,5.3,9.2395,9.758,8.721,29.267,santaCatarina,39285.0,14.44,711.1,34.0,10.77,8.068682599999999
3170,2023-11-01 06:00:00,2.8,2.9,2.8,4.1005,4.348,3.853,26.4,santaCatarina,39285.0,7.57,711.2,29.0,10.86,5.622982
3171,2023-11-01 07:00:00,4.0,4.2,3.8,6.273,6.633,5.913,27.466,santaCatarina,39285.0,10.85,711.5,31.0,10.74,6.6694828
3172,2023-11-01 08:00:00,4.6,4.8,4.5,7.2585,7.53,6.987,27.933,santaCatarina,39285.0,12.02,711.9,31.0,10.87,7.1456294
3173,2023-11-01 09:00:00,4.0,4.1,3.8,6.093999999999999,6.439,5.749,27.133,santaCatarina,39285.0,10.91,711.9,32.0,11.33,6.6043914
3174,2023-11-01 10:00:00,3.9,4.0,3.7,5.974,6.377,5.571,25.467,santaCatarina,39285.0,10.4,712.1,30.0,11.93,6.6851206
3175,2023-11-01 11:00:00,4.9,5.2,4.6,7.736000000000001,8.275,7.197,23.233,santaCatarina,39285.0,11.88,711.9,28.0,13.01,7.800979400000001
3176,2023-11-01 12:00:00,6.4,7.0,5.9,10.41,11.216,9.604,21.334,santaCatarina,39285.0,15.14,711.2,30.0,13.93,9.3658492
3177,2023-11-01 13:00:00,10.4,11.1,9.7,17.548499999999997,18.653,16.444,21.5,santaCatarina,39285.0,22.25,710.3,32.0,14.62,13.092113999999999
3178,2023-11-01 15:00:00,8.8,9.4,8.2,14.5985,15.516,13.681,26.166,santaCatarina,39285.0,18.37,708.8,36.0,15.27,11.1441048
3179,2023-11-01 16:00:00,7.4,8.0,6.9,12.0735,12.794,11.353,27.367,santaCatarina,39285.0,15.97,708.3,33.0,15.21,9.7174786
3180,2023-11-01 17:00:00,6.1,6.5,5.6,9.735,10.409,9.061,27.7,santaCatarina,39285.0,14.2,708.3,32.0,14.95,8.4634
3181,2023-11-01 18:00:00,5.4,5.7,5.1,8.663499999999999,9.027,8.3,32.333,santaCatarina,39285.0,12.82,708.6,35.0,13.92,7.5025694000000005
3182,2023-11-01 19:00:00,6.0,6.2,5.7,9.5935,10.046,9.141,33.808,santaCatarina,39285.0,14.09,708.7,35.0,13.1,7.8627444
3183,2023-11-01 20:00:00,5.9,6.2,5.5,9.518,10.009,9.027,33.433,santaCatarina,39285.0,13.35,709.1,37.0,12.57,7.8555074000000005
3184,2023-11-01 21:00:00,7.4,7.8,7.1,12.58,13.32,11.84,32.416,santaCatarina,39285.0,17.05,709.2,35.0,12.15,9.547660800000001
3185,2023-11-01 23:00:00,6.9,7.2,6.5,11.375,11.969,10.781,34.2,santaCatarina,39285.0,15.49,708.8,41.0,11.59,8.76246
3186,2023-11-02 00:00:00,5.2,5.5,4.9,8.276,8.733,7.819,34.0,santaCatarina,39285.0,12.68,708.5,41.0,11.33,7.155824000000001
3187,2023-11-02 01:00:00,5.3,5.6,5.1,8.52,8.99,8.05,34.1,santaCatarina,39285.0,12.48,708.2,41.0,10.95,7.27506
3188,2023-11-02 15:00:00,8.2,8.7,7.7,13.5965,14.383,12.81,21.034,santaCatarina,39285.0,18.65,706.3,30.0,19.16,11.061435200000002
3189,2023-11-02 16:00:00,6.6,7.0,6.1,10.598,11.242,9.954,24.5,santaCatarina,39285.0,15.29,706.0,32.0,19.34,9.191452
3190,2023-11-02 17:00:00,6.2,6.6,5.7,10.024,10.7,9.348,27.7,santaCatarina,39285.0,15.08,706.1,35.0,19.03,8.614836
3191,2023-11-02 18:00:00,7.7,8.1,7.2,12.8225,13.523,12.122,35.433,santaCatarina,39285.0,17.73,706.5,41.0,17.93,9.4146654
3192,2023-11-02 19:00:00,7.4,7.9,6.8,12.222,13.095,11.349,41.133,santaCatarina,39285.0,16.69,706.8,45.0,16.98,8.6086634
3193,2023-11-02 20:00:00,10.3,11.1,9.6,17.689,18.926,16.452,45.334,santaCatarina,39285.0,21.47,707.2,50.0,16.18,11.111245199999999
3194,2023-11-02 21:00:00,8.3,8.9,7.6,13.729,14.829,12.629,48.934,santaCatarina,39285.0,17.82,707.5,54.0,15.53,8.7258852
3195,2023-11-02 22:00:00,8.4,9.0,7.8,14.1515,15.25,13.053,50.4,santaCatarina,39285.0,17.23,707.6,58.0,14.82,8.820906
3196,2023-11-02 23:00:00,9.6,10.1,9.0,16.443,17.417,15.469,51.467,santaCatarina,39285.0,21.09,707.4,60.0,14.03,9.9296766
3197,2023-11-03 12:00:00,18.4,19.2,17.6,30.193,31.461,28.925,31.933,santaCatarina,39285.0,31.39,707.1,44.0,20.76,18.894844361900002
3198,2023-11-03 15:00:00,10.5,11.1,9.9,17.7555,18.638,16.873,33.934,santaCatarina,39285.0,19.2,705.1,48.0,22.76,12.128771200000003
3199,2023-11-03 16:00:00,9.2,9.8,8.5,15.5285,16.526,14.531,35.9,santaCatarina,39285.0,17.73,704.8,45.0,22.83,10.792354
3200,2023-11-03 17:00:00,8.3,8.8,7.8,13.9345,14.72,13.149,40.3,santaCatarina,39285.0,16.82,704.7,45.0,22.39,9.577818
3201,2023-11-03 18:00:00,8.0,8.6,7.5,13.598,14.486,12.71,48.267,santaCatarina,39285.0,15.88,704.9,53.0,21.02,8.7147366
3202,2023-11-03 19:00:00,9.5,10.1,8.8,16.146,17.188,15.104,52.066,santaCatarina,39285.0,18.0,705.3,58.0,19.89,9.7224148
3203,2023-11-04 16:00:00,25.6,26.3,24.9,38.078,39.091,37.065,39.475,santaCatarina,39285.0,34.81,703.8,46.0,23.7,26.3296095004
3204,2023-11-05 12:00:00,12.1,12.9,11.4,20.2855,21.377,19.194,31.367,santaCatarina,39285.0,20.97,705.1,45.0,23.76,13.6757666
3205,2023-11-05 15:00:00,19.9,20.6,19.1,32.065,33.063,31.067,34.933,santaCatarina,39285.0,28.5,703.1,46.0,24.67,20.4082417475
3206,2023-11-05 16:00:00,14.3,14.9,13.7,24.2505,25.377,23.124,35.722,santaCatarina,39285.0,23.14,702.8,42.0,25.15,15.3780256
3207,2023-11-05 17:00:00,11.2,11.9,10.6,19.073,20.158,17.988,37.433,santaCatarina,39285.0,19.56,702.8,41.0,24.71,12.517527400000002
3208,2023-11-05 18:00:00,11.8,12.5,11.1,20.102,21.294,18.91,43.033,santaCatarina,39285.0,19.85,703.1,44.0,23.37,12.5740034
3209,2023-11-05 20:00:00,14.6,15.4,13.9,24.9985,26.279,23.718,48.466,santaCatarina,39285.0,22.71,703.7,51.0,21.83,14.6714448
3210,2023-11-06 13:00:00,13.8,14.5,13.1,23.3715,24.516,22.227,28.134,santaCatarina,39285.0,26.0,702.6,36.0,25.42,15.5715152
3211,2023-11-06 14:00:00,21.1,21.8,20.5,33.494,34.409,32.579,29.816,santaCatarina,39285.0,34.56,701.8,37.0,25.77,22.2637840716
3212,2023-11-06 18:00:00,14.8,15.6,14.0,25.3805,26.651,24.11,40.734,santaCatarina,39285.0,26.54,701.6,48.0,24.59,15.538111200000001
3213,2023-11-06 19:00:00,9.9,10.6,9.2,16.7075,17.779,15.636,40.65,santaCatarina,39285.0,19.39,701.9,44.0,23.93,11.0007
3214,2023-11-06 21:00:00,9.7,10.4,8.9,15.901,17.003,14.799,42.0,santaCatarina,39285.0,20.0,702.5,44.0,22.82,10.461724
3215,2023-11-07 04:00:00,15.0,15.8,14.3,26.018,27.242,24.794,52.267,santaCatarina,39285.0,34.62,701.5,59.0,18.94,14.8780166
3216,2023-11-07 10:00:00,17.4,18.2,16.6,27.7215,28.884,26.559,26.567,santaCatarina,39285.0,41.32,702.5,33.0,25.84,17.9859906
3217,2023-11-07 11:00:00,7.1,7.6,6.6,11.659,12.398,10.92,22.1,santaCatarina,39285.0,17.02,702.6,27.0,26.72,9.954296
3218,2023-11-07 12:00:00,10.6,11.2,10.0,18.106,19.087,17.125,20.9,santaCatarina,39285.0,26.11,702.1,28.0,27.89,13.435964000000002
3219,2023-11-07 13:00:00,13.3,14.1,12.6,22.936,24.177,21.695,21.034,santaCatarina,39285.0,30.97,701.6,27.0,28.41,15.9553332
3220,2023-11-07 14:00:00,15.9,16.6,15.1,26.9215,28.05,25.793,23.592,santaCatarina,39285.0,33.54,700.9,29.0,27.87,17.823235600000004
3221,2023-11-07 16:00:00,18.7,19.5,17.9,31.1675,32.257,30.078,28.008,santaCatarina,39285.0,37.62,700.1,34.0,27.96,20.144163936875003
