date,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR
7/15/2023 0:00,1.07,5.0,16.8,21.8,21.0,66.0,16.0,710.7,0.0,48.0,3.1,0.0,30.52,11.3,80.0
7/15/2023 1:00,1.08,4.1,16.6,20.7,21.0,53.0,13.0,710.6,0.0,54.0,2.9,0.0,29.42,10.1,84.0
7/15/2023 2:00,1.01,4.0,15.7,19.6,23.0,58.0,10.0,710.5,0.0,58.0,2.9,0.0,28.64,10.4,79.0
7/15/2023 3:00,0.96,3.2,10.7,13.9,24.0,43.0,5.0,710.3,0.0,62.0,2.8,0.0,27.65,9.4,61.0
7/15/2023 4:00,0.96,3.2,9.8,12.9,23.0,43.0,,710.3,0.0,62.0,2.7,0.0,26.92,7.9,60.0
7/15/2023 5:00,0.86,5.7,12.0,17.7,20.0,37.0,,710.6,0.0,64.0,2.9,0.0,26.29,7.8,49.0
7/15/2023 6:00,0.88,9.8,15.5,25.2,17.0,47.0,,710.9,0.0,66.0,4.4,0.0,25.75,7.5,51.0
7/15/2023 7:00,0.93,18.8,17.9,36.7,14.0,48.0,2.0,711.4,0.0,67.0,4.4,0.022,25.78,6.2,51.0
7/15/2023 8:00,0.91,17.6,14.2,31.8,19.0,52.0,,711.8,0.0,63.0,4.2,0.109,27.11,7.4,49.0
7/15/2023 9:00,0.89,16.1,13.8,29.8,25.0,52.0,7.0,712.1,0.0,58.0,5.0,0.222,28.49,7.1,41.0
7/15/2023 10:00,0.99,14.3,17.1,31.4,36.0,60.0,22.0,712.3,0.0,54.0,7.2,0.337,29.73,7.7,37.0
7/15/2023 11:00,1.06,6.5,16.8,23.3,52.0,61.0,33.0,712.4,0.0,51.0,8.3,0.441,30.83,7.8,58.0
7/15/2023 12:00,0.96,6.3,19.6,25.8,65.0,68.0,41.0,712.3,0.0,48.0,9.2,0.521,31.75,9.5,54.0
7/15/2023 13:00,1.1,4.3,16.8,21.1,82.0,71.0,58.0,712.1,0.0,44.0,10.4,0.559,33.23,9.2,70.0
7/15/2023 14:00,1.09,4.4,16.1,20.4,77.0,73.0,50.0,711.6,0.0,39.0,5.5,0.565,34.67,9.8,73.0
7/15/2023 15:00,0.95,4.3,13.5,17.7,63.0,59.0,45.0,711.0,0.0,32.0,3.2,0.542,36.6,9.7,87.0
7/15/2023 16:00,1.01,3.5,12.9,16.3,62.0,52.0,,710.6,0.0,28.0,3.5,0.471,37.63,10.8,101.0
7/15/2023 17:00,0.91,2.8,9.8,12.5,56.0,54.0,,710.3,0.0,28.0,3.0,0.371,37.81,12.5,143.0
7/15/2023 18:00,0.85,3.5,13.5,17.0,46.0,68.0,46.0,710.1,0.0,25.0,2.6,0.237,38.47,11.3,95.0
7/15/2023 19:00,0.86,3.8,16.0,19.8,34.0,61.0,34.0,710.1,0.0,20.0,2.7,0.106,37.94,13.1,105.0
7/15/2023 20:00,0.83,3.2,17.7,20.9,29.0,80.0,28.0,710.5,0.0,21.0,3.2,0.01,36.34,10.1,105.0
7/15/2023 21:00,0.93,5.2,25.6,30.7,23.0,61.0,7.0,710.8,0.0,24.0,3.5,0.0,35.28,10.1,96.0
7/15/2023 22:00,1.03,5.6,22.6,28.2,21.0,65.0,29.0,711.6,0.0,41.0,7.5,0.0,32.7,13.0,86.0
7/15/2023 23:00,1.1,4.4,19.7,24.1,21.0,83.0,20.0,712.2,0.0,49.0,6.2,0.0,31.18,11.9,88.0
7/16/2023 0:00,1.18,6.4,15.6,22.0,18.0,79.0,10.0,712.3,0.0,54.0,6.8,0.0,30.14,11.6,78.0
7/16/2023 1:00,1.23,5.3,13.8,19.1,17.0,73.0,9.0,712.6,0.0,58.0,3.0,0.0,29.11,9.9,70.0
7/16/2023 2:00,1.0,3.9,13.5,17.4,19.0,60.0,7.0,712.5,0.0,61.0,2.7,0.0,28.17,9.8,82.0
7/16/2023 3:00,1.05,4.0,12.0,15.9,19.0,63.0,4.0,712.3,0.0,63.0,4.8,0.0,27.19,10.0,68.0
7/16/2023 4:00,0.95,4.5,9.9,14.3,18.0,57.0,,712.6,0.0,65.0,7.6,0.0,26.21,9.8,56.0
7/16/2023 5:00,1.01,4.4,9.8,14.2,18.0,61.0,2.0,712.9,0.0,69.0,10.8,0.0,25.3,8.8,59.0
7/16/2023 6:00,0.87,8.2,12.2,20.3,16.0,55.0,,713.0,0.0,69.0,12.8,0.0,24.91,6.8,60.0
7/16/2023 7:00,0.96,15.0,12.3,27.3,16.0,61.0,,713.6,0.0,68.0,8.2,0.028,25.14,8.0,37.0
7/16/2023 8:00,0.87,12.2,10.8,22.9,20.0,64.0,,714.1,0.0,63.0,6.2,0.131,26.69,7.4,33.0
7/16/2023 9:00,0.81,6.3,8.6,14.8,28.0,68.0,11.0,714.3,0.0,57.0,4.7,0.228,28.28,6.4,62.0
7/16/2023 10:00,0.89,5.1,8.9,14.0,39.0,64.0,24.0,714.5,0.0,53.0,4.0,0.347,29.24,6.8,34.0
7/16/2023 11:00,0.89,3.8,9.7,13.5,51.0,71.0,29.0,714.5,0.0,48.0,3.7,0.452,30.76,7.8,54.0
7/16/2023 12:00,0.88,3.5,9.5,12.9,53.0,66.0,40.0,714.2,0.0,42.0,3.0,0.532,32.01,9.2,72.0
7/16/2023 13:00,0.74,2.8,6.8,9.6,49.0,60.0,39.0,713.9,0.0,37.0,2.7,0.573,33.52,9.7,102.0
7/16/2023 14:00,0.82,3.0,8.3,11.2,47.0,62.0,45.0,713.3,0.0,30.0,2.7,0.582,35.4,12.5,100.0
7/16/2023 15:00,0.97,3.7,8.7,12.4,43.0,51.0,49.0,712.6,0.0,24.0,2.8,0.555,37.01,13.8,112.0
7/16/2023 16:00,0.88,3.6,7.5,11.1,40.0,85.0,58.0,711.9,0.0,18.0,2.6,0.486,38.09,14.2,137.0
7/16/2023 17:00,0.74,5.1,12.3,17.4,38.0,61.0,53.0,711.5,0.0,10.0,2.4,0.381,39.46,14.1,103.0
7/16/2023 18:00,0.65,5.2,11.3,16.4,34.0,68.0,45.0,711.4,0.0,9.0,2.7,0.255,39.0,13.9,108.0
7/16/2023 19:00,0.92,4.5,13.0,17.5,30.0,60.0,29.0,711.4,0.0,9.0,2.5,0.122,38.2,12.1,127.0
7/16/2023 20:00,0.99,3.3,18.2,21.6,27.0,58.0,30.0,711.6,0.0,9.0,2.8,0.014,36.52,9.4,135.0
7/16/2023 21:00,0.9,3.4,15.3,18.7,24.0,66.0,11.0,712.2,0.0,22.0,2.8,0.0,34.6,12.9,114.0
7/16/2023 22:00,0.86,5.1,12.7,17.7,21.0,80.0,14.0,713.2,0.0,39.0,2.5,0.0,31.76,14.6,91.0
7/16/2023 23:00,1.06,5.8,14.0,19.8,20.0,72.0,,713.9,0.0,45.0,3.8,0.0,30.25,12.3,79.0
7/17/2023 0:00,1.01,5.3,12.6,17.9,17.0,62.0,,714.2,0.0,50.0,10.9,0.0,28.92,11.2,71.0
7/17/2023 1:00,1.04,5.3,12.5,17.7,17.0,59.0,14.0,714.1,0.0,56.0,14.3,0.0,28.04,10.8,74.0
7/17/2023 2:00,0.82,4.0,9.2,13.2,17.0,54.0,7.0,714.1,0.0,61.0,10.4,0.0,26.99,10.4,53.0
7/17/2023 3:00,0.84,4.2,9.4,13.5,,52.0,6.0,713.7,0.0,67.0,7.0,0.0,25.99,9.2,58.0
7/17/2023 4:00,0.94,4.6,8.2,12.7,,51.0,6.0,713.5,0.0,72.0,6.7,0.0,25.26,8.3,51.0
7/17/2023 5:00,0.79,8.9,9.4,18.2,15.0,43.0,,713.5,0.0,75.0,4.7,0.0,24.78,7.3,45.0
7/17/2023 6:00,0.87,8.8,10.1,18.9,14.0,46.0,2.0,713.9,0.0,77.0,4.2,0.0,24.48,5.8,65.0
7/17/2023 7:00,0.91,9.7,10.0,19.6,15.0,46.0,,714.0,0.0,75.0,3.7,0.018,24.8,5.0,61.0
7/17/2023 8:00,0.96,21.3,11.3,32.5,16.0,47.0,,714.3,0.0,70.0,3.6,0.103,26.04,5.9,39.0
7/17/2023 9:00,1.16,23.5,13.9,37.4,19.0,56.0,6.0,714.6,0.0,62.0,4.0,0.226,28.06,7.1,30.0
7/17/2023 10:00,1.15,19.3,15.7,35.0,29.0,61.0,25.0,714.8,0.0,59.0,4.1,0.344,28.86,9.0,38.0
7/17/2023 11:00,1.07,9.1,17.4,26.5,45.0,70.0,27.0,714.7,0.0,53.0,3.8,0.447,30.12,9.2,46.0
7/17/2023 12:00,1.1,11.8,19.0,30.8,50.0,67.0,30.0,714.6,0.0,46.0,3.5,0.529,31.8,10.7,57.0
7/17/2023 13:00,1.03,6.9,13.2,20.1,43.0,66.0,34.0,714.2,0.0,40.0,2.8,0.575,33.38,11.8,82.0
7/17/2023 14:00,0.9,4.7,10.5,15.1,44.0,69.0,37.0,713.8,0.0,36.0,2.9,0.578,34.77,13.2,98.0
7/17/2023 15:00,1.01,4.5,10.7,15.2,45.0,53.0,43.0,713.1,0.0,31.0,3.1,0.549,36.31,12.9,100.0
7/17/2023 16:00,0.98,5.7,12.6,18.2,43.0,49.0,42.0,712.4,0.0,24.0,2.8,0.485,37.77,13.9,88.0
7/17/2023 17:00,0.87,5.6,13.7,19.4,42.0,41.0,,712.1,0.0,21.0,3.4,0.379,38.39,12.9,88.0
7/17/2023 18:00,0.87,5.3,15.5,20.9,40.0,37.0,,711.9,0.0,20.0,5.3,0.254,38.42,13.0,87.0
7/17/2023 19:00,0.88,5.5,19.3,24.9,34.0,38.0,36.0,712.0,0.0,20.0,5.8,0.122,37.77,13.0,91.0
7/17/2023 20:00,0.91,4.5,22.5,27.0,29.0,31.0,26.0,712.3,0.0,23.0,5.4,0.013,36.4,11.6,94.0
7/17/2023 21:00,0.94,5.2,21.2,26.4,21.0,29.0,3.0,712.8,0.0,28.0,3.0,0.0,35.11,11.7,100.0
7/17/2023 22:00,0.94,5.3,13.2,18.4,20.0,55.0,16.0,713.3,0.0,42.0,2.9,0.0,32.84,15.2,98.0
7/17/2023 23:00,0.97,4.6,13.5,18.1,20.0,88.0,3.0,713.9,0.0,51.0,2.9,0.0,31.17,14.4,88.0
7/18/2023 0:00,1.04,5.4,13.5,19.0,19.0,79.0,,714.3,0.0,54.0,3.0,0.0,30.13,12.0,84.0
7/18/2023 1:00,0.9,5.1,11.8,16.9,17.0,72.0,2.0,714.3,0.0,57.0,10.1,0.0,29.0,10.9,90.0
7/18/2023 2:00,0.98,4.7,12.2,16.9,16.0,71.0,7.0,714.2,0.0,60.0,12.7,0.0,28.05,10.4,78.0
7/18/2023 3:00,0.95,4.1,8.4,12.5,17.0,60.0,6.0,713.9,0.0,64.0,8.6,0.0,26.98,9.9,57.0
7/18/2023 4:00,0.85,8.0,9.5,17.5,15.0,53.0,4.0,713.8,0.0,67.0,6.6,0.0,26.36,8.0,41.0
7/18/2023 5:00,0.9,10.1,12.4,22.4,14.0,58.0,,713.9,0.0,68.0,5.0,0.0,25.86,6.9,48.0
7/18/2023 6:00,0.83,18.0,13.3,31.3,12.0,47.0,,714.0,0.0,70.0,3.9,0.0,25.44,5.9,51.0
7/18/2023 7:00,1.05,34.0,14.7,48.8,11.0,59.0,,714.1,0.0,68.0,4.0,0.021,25.7,7.0,46.0
7/18/2023 8:00,1.08,29.3,13.5,42.8,15.0,66.0,,714.6,0.0,63.0,3.9,0.109,27.07,7.7,45.0
7/18/2023 9:00,1.09,20.1,15.3,35.5,22.0,59.0,,715.0,0.0,58.0,5.0,0.224,28.39,6.9,44.0
7/18/2023 10:00,1.14,19.6,20.0,39.6,28.0,62.0,20.0,714.9,0.0,52.0,5.3,0.344,30.09,7.0,41.0
7/18/2023 11:00,1.06,18.1,24.8,42.9,37.0,71.0,28.0,714.9,0.0,48.0,6.1,0.449,31.04,8.5,44.0
7/18/2023 12:00,1.01,11.7,23.9,35.6,57.0,91.0,37.0,714.6,0.0,40.0,8.6,0.531,32.69,9.1,58.0
7/18/2023 13:00,0.95,3.8,11.4,15.2,62.0,84.0,52.0,714.3,0.0,36.0,5.0,0.578,33.76,11.2,103.0
7/18/2023 14:00,0.91,5.3,11.1,16.3,47.0,64.0,32.0,713.9,0.0,32.0,2.8,0.584,35.53,11.9,86.0
7/18/2023 15:00,0.92,3.5,8.2,11.7,48.0,66.0,47.0,713.3,0.0,27.0,3.0,0.556,36.64,11.9,109.0
7/18/2023 16:00,0.85,3.8,8.3,12.0,46.0,57.0,47.0,712.7,0.0,21.0,2.9,0.482,37.79,12.0,109.0
7/18/2023 17:00,0.84,5.0,10.3,15.3,41.0,55.0,,712.4,0.0,17.0,3.0,0.379,38.55,12.9,100.0
7/18/2023 18:00,0.84,5.5,12.7,18.2,37.0,60.0,45.0,712.0,0.0,15.0,3.1,0.254,38.77,12.3,102.0
7/18/2023 19:00,0.77,4.4,13.4,17.8,33.0,60.0,37.0,712.1,0.0,15.0,2.3,0.118,37.9,13.2,104.0
7/18/2023 20:00,0.95,4.8,20.5,25.3,25.0,60.0,29.0,712.3,0.0,17.0,2.5,0.011,36.41,9.9,106.0
7/18/2023 21:00,1.0,4.5,20.0,24.5,22.0,70.0,12.0,712.7,0.0,26.0,4.3,0.0,34.83,12.6,89.0
7/18/2023 22:00,0.89,3.5,11.0,14.4,23.0,89.0,9.0,713.4,0.0,39.0,2.7,0.0,32.33,13.9,100.0
7/18/2023 23:00,0.96,3.2,9.9,13.1,23.0,90.0,,713.9,0.0,42.0,2.7,0.0,31.03,13.6,94.0
7/19/2023 0:00,0.88,4.7,12.3,17.0,20.0,79.0,,714.0,0.0,44.0,2.6,0.0,30.32,11.9,71.0
7/19/2023 1:00,0.88,4.3,11.2,15.4,19.0,73.0,11.0,714.2,0.0,48.0,3.0,0.0,29.05,11.1,62.0
7/19/2023 2:00,0.87,4.1,11.4,15.5,17.0,72.0,5.0,714.2,0.0,54.0,5.0,0.0,27.8,8.8,62.0
7/19/2023 3:00,0.92,6.0,10.9,16.9,17.0,64.0,8.0,714.0,0.0,58.0,4.4,0.0,26.86,9.1,53.0
7/19/2023 4:00,0.86,4.2,9.7,13.8,19.0,59.0,,713.8,0.0,61.0,3.2,0.0,26.37,8.1,63.0
7/19/2023 5:00,0.9,5.6,9.4,14.9,18.0,54.0,4.0,713.8,0.0,65.0,2.7,0.0,25.71,7.7,60.0
7/19/2023 6:00,0.86,13.5,12.5,26.0,14.0,51.0,2.0,714.1,0.0,67.0,2.8,0.0,25.15,6.2,50.0
7/19/2023 7:00,0.96,23.2,14.3,37.5,13.0,61.0,9.0,714.6,0.0,68.0,3.1,0.021,25.16,6.6,48.0
7/19/2023 8:00,0.92,14.4,10.5,24.9,18.0,74.0,,714.9,0.0,65.0,3.0,0.108,26.6,6.5,50.0
7/19/2023 9:00,1.15,16.9,13.7,30.7,22.0,62.0,7.0,715.0,0.0,60.0,3.2,0.222,28.14,6.6,30.0
7/19/2023 10:00,1.28,22.2,20.9,43.1,30.0,68.0,27.0,714.9,0.0,55.0,3.3,0.341,29.53,7.3,17.0
7/19/2023 11:00,1.18,10.0,19.2,29.3,49.0,78.0,31.0,714.8,0.0,49.0,3.6,0.451,30.98,7.3,53.0
7/19/2023 12:00,1.11,6.5,19.5,26.1,63.0,77.0,40.0,714.7,0.0,43.0,4.0,0.53,32.45,9.6,56.0
7/19/2023 13:00,1.07,5.0,12.7,17.7,54.0,81.0,46.0,714.5,0.0,37.0,3.1,0.572,33.95,10.8,94.0
7/19/2023 14:00,0.93,5.9,12.0,17.9,48.0,75.0,44.0,713.9,0.0,32.0,2.7,0.576,35.64,12.4,82.0
7/19/2023 15:00,0.99,5.1,10.8,15.9,46.0,58.0,54.0,713.3,0.0,28.0,2.7,0.546,36.9,11.9,90.0
7/19/2023 16:00,0.86,4.8,9.8,14.6,42.0,56.0,56.0,712.8,0.0,24.0,2.7,0.476,38.1,12.5,107.0
7/19/2023 17:00,0.84,7.0,12.5,19.5,35.0,61.0,50.0,712.3,0.0,19.0,2.6,0.374,39.18,13.3,101.0
7/19/2023 18:00,0.8,6.8,15.6,22.4,31.0,69.0,45.0,712.2,0.0,16.0,2.7,0.177,38.88,13.5,105.0
7/19/2023 19:00,1.26,9.5,21.3,30.9,23.0,62.0,35.0,712.3,0.0,19.0,3.3,0.026,37.07,12.0,132.0
7/19/2023 20:00,1.25,7.8,21.6,29.5,21.0,63.0,14.0,712.6,0.0,24.0,3.7,0.011,36.0,11.5,115.0
7/19/2023 21:00,1.07,6.2,15.4,21.6,19.0,76.0,23.0,713.4,0.0,44.0,8.6,0.0,33.01,16.4,91.0
7/19/2023 22:00,0.99,4.7,13.2,17.9,20.0,98.0,4.0,713.9,0.0,48.0,8.2,0.0,31.39,15.1,90.0
7/19/2023 23:00,1.05,6.3,13.4,19.7,18.0,76.0,2.0,714.3,0.0,51.0,3.0,0.0,30.4,13.3,83.0
7/20/2023 0:00,1.13,7.0,13.6,20.6,17.0,62.0,8.0,714.4,0.0,54.0,2.7,0.0,29.54,10.2,82.0
7/20/2023 1:00,0.95,4.2,11.2,15.3,18.0,58.0,11.0,714.3,0.0,57.0,2.6,0.0,28.66,10.2,79.0
7/20/2023 2:00,0.89,4.4,10.9,15.3,18.0,49.0,7.0,713.9,0.0,60.0,2.5,0.0,27.81,10.6,81.0
7/20/2023 3:00,0.84,4.5,9.6,14.1,18.0,44.0,,713.6,0.0,64.0,2.4,0.0,26.89,10.0,85.0
7/20/2023 4:00,0.85,4.7,10.0,14.7,18.0,44.0,,713.4,0.0,66.0,2.4,0.0,26.18,8.6,87.0
7/20/2023 5:00,0.8,4.7,9.3,14.0,18.0,43.0,,713.5,0.0,68.0,2.4,0.0,25.41,7.4,61.0
7/20/2023 6:00,0.79,7.5,10.7,18.1,17.0,38.0,,713.8,0.0,70.0,2.5,0.0,24.93,8.3,56.0
7/20/2023 7:00,0.84,13.6,14.0,27.5,15.0,37.0,,714.1,0.0,69.0,2.9,0.02,25.1,7.4,54.0
7/20/2023 8:00,1.07,27.1,14.5,41.6,16.0,45.0,,714.3,0.0,64.0,3.2,0.089,26.4,6.8,24.0
7/20/2023 9:00,1.08,22.1,15.1,37.2,21.0,47.0,5.0,714.5,0.0,60.0,3.2,0.185,27.8,6.3,16.0
7/20/2023 10:00,0.97,16.1,16.7,32.8,29.0,49.0,21.0,714.7,0.0,57.0,3.6,0.321,28.68,8.1,52.0
7/20/2023 11:00,0.96,14.6,20.7,35.3,40.0,63.0,25.0,714.7,0.0,52.0,4.3,0.443,30.15,8.3,28.0
7/20/2023 12:00,0.94,7.3,19.0,26.3,56.0,62.0,38.0,714.8,0.0,46.0,6.7,0.521,31.9,8.4,92.0
7/20/2023 13:00,1.05,3.7,14.3,17.9,74.0,68.0,50.0,714.4,0.0,41.0,7.4,0.561,33.18,10.9,100.0
7/20/2023 14:00,0.97,4.1,10.3,14.4,52.0,85.0,49.0,713.8,0.0,35.0,3.2,0.569,34.75,13.1,106.0
7/20/2023 15:00,0.93,5.0,9.9,14.9,42.0,61.0,42.0,713.2,0.0,30.0,2.8,0.527,36.2,13.8,100.0
7/20/2023 16:00,1.0,6.7,12.0,18.7,36.0,60.0,52.0,712.5,0.0,26.0,3.1,0.472,37.58,13.3,114.0
7/20/2023 17:00,0.81,5.0,9.3,14.3,36.0,74.0,57.0,711.9,0.0,23.0,2.9,0.372,38.21,13.4,133.0
7/20/2023 18:00,0.82,9.1,14.5,23.7,28.0,,42.0,711.6,0.0,15.0,2.9,0.248,39.03,13.3,101.0
7/20/2023 19:00,1.06,10.2,15.7,26.0,24.0,88.0,37.0,711.6,0.0,15.0,3.7,0.113,38.03,14.7,136.0
7/20/2023 20:00,0.97,7.9,20.0,27.9,20.0,84.0,29.0,711.8,0.0,17.0,3.2,0.011,36.43,11.2,114.0
7/20/2023 21:00,0.86,6.5,15.8,22.3,19.0,62.0,10.0,712.5,0.0,33.0,7.9,0.0,34.09,14.5,97.0
7/20/2023 22:00,0.86,4.9,13.4,18.3,20.0,106.0,8.0,713.2,0.0,41.0,9.9,0.0,31.65,16.6,93.0
7/20/2023 23:00,0.92,7.1,13.5,20.6,18.0,91.0,,713.6,0.0,46.0,4.5,0.0,30.18,14.5,80.0
7/21/2023 0:00,0.95,6.4,11.8,18.2,17.0,45.0,,713.6,0.0,51.0,2.6,0.0,29.03,12.3,80.0
7/21/2023 1:00,0.97,5.8,10.2,15.9,17.0,43.0,,713.6,0.0,56.0,4.1,0.0,27.88,11.4,63.0
7/21/2023 2:00,0.85,5.1,8.9,13.9,17.0,45.0,3.0,713.3,0.0,60.0,5.0,0.0,26.63,10.6,56.0
7/21/2023 3:00,0.91,3.8,7.8,11.5,17.0,45.0,,713.1,0.0,64.0,5.6,0.0,25.69,11.6,59.0
7/21/2023 4:00,0.85,7.9,8.2,16.1,16.0,41.0,,713.0,0.0,65.0,4.9,0.0,25.17,7.7,45.0
7/21/2023 5:00,0.78,10.4,10.6,21.0,14.0,43.0,,712.7,0.0,65.0,4.4,0.0,24.94,6.3,32.0
7/21/2023 6:00,0.88,18.3,12.8,31.2,12.0,41.0,,712.7,0.0,66.0,4.3,0.0,24.68,6.7,47.0
7/21/2023 7:00,1.03,34.8,13.2,48.1,12.0,49.0,,713.0,0.0,67.0,3.6,0.019,24.85,6.8,36.0
7/21/2023 8:00,1.02,22.1,11.1,33.2,15.0,56.0,,713.5,0.0,62.0,3.6,0.106,26.52,6.3,57.0
7/21/2023 9:00,1.16,21.9,12.5,34.4,20.0,56.0,8.0,713.7,0.0,58.0,4.4,0.218,27.68,7.1,28.0
7/21/2023 10:00,1.39,17.8,17.4,35.2,27.0,59.0,24.0,713.8,0.0,53.0,4.5,0.338,29.42,6.5,6.0
7/21/2023 11:00,1.12,15.3,21.0,36.3,37.0,66.0,29.0,713.9,0.0,49.0,4.0,0.444,30.44,9.2,38.0
7/21/2023 12:00,1.07,16.0,22.7,38.6,38.0,76.0,40.0,713.6,0.0,42.0,4.6,0.524,32.35,9.4,75.0
7/21/2023 13:00,0.89,5.2,14.4,19.6,63.0,77.0,44.0,713.0,0.0,37.0,8.7,0.567,33.74,10.4,83.0
7/21/2023 14:00,0.98,6.4,13.2,19.6,45.0,67.0,48.0,712.3,0.0,33.0,3.7,0.577,35.0,12.8,80.0
7/21/2023 15:00,0.91,6.2,11.8,18.0,42.0,59.0,45.0,711.7,0.0,30.0,2.7,0.545,36.13,13.3,92.0
7/21/2023 16:00,0.97,7.6,12.4,20.0,39.0,51.0,,711.3,0.0,28.0,2.7,0.473,37.01,13.2,87.0
7/21/2023 17:00,0.93,7.0,12.1,19.0,36.0,50.0,,710.6,0.0,22.0,2.5,0.372,38.07,12.1,98.0
7/21/2023 18:00,0.85,7.2,14.4,21.6,33.0,48.0,36.0,710.1,0.0,20.0,2.9,0.252,38.32,11.7,108.0
7/21/2023 19:00,0.81,6.1,15.3,21.4,30.0,45.0,31.0,710.1,0.0,22.0,4.6,0.121,37.33,12.3,92.0
7/21/2023 20:00,0.95,7.5,20.7,28.2,21.0,42.0,16.0,710.3,0.0,24.0,4.2,0.011,35.98,9.3,84.0
7/21/2023 21:00,1.13,10.1,21.4,31.5,18.0,35.0,12.0,710.9,0.0,34.0,2.7,0.0,34.32,12.9,72.0
7/21/2023 22:00,1.29,5.9,15.4,21.4,22.0,63.0,9.0,711.8,0.0,46.0,2.5,0.0,31.78,15.7,85.0
7/21/2023 23:00,0.93,3.1,10.5,13.5,25.0,59.0,,712.8,0.0,51.0,4.7,0.0,30.37,13.5,104.0
7/22/2023 0:00,0.89,4.7,12.1,16.8,23.0,44.0,,713.1,0.0,54.0,4.3,0.0,29.37,13.2,92.0
7/22/2023 1:00,0.91,5.2,12.9,18.2,21.0,36.0,3.0,713.0,0.0,58.0,6.2,0.0,28.46,11.7,83.0
7/22/2023 2:00,0.94,3.8,11.4,15.2,20.0,23.0,4.0,712.8,0.0,64.0,6.0,0.0,27.5,10.4,86.0
7/22/2023 3:00,0.98,3.4,10.4,13.7,19.0,25.0,4.0,712.5,0.0,67.0,3.6,0.0,26.8,8.6,73.0
7/22/2023 4:00,0.84,3.5,7.8,11.2,20.0,24.0,,712.3,0.0,70.0,6.3,0.0,26.11,9.2,59.0
7/22/2023 5:00,0.81,6.2,9.5,15.6,18.0,24.0,,712.4,0.0,72.0,5.2,0.0,25.74,7.1,51.0
7/22/2023 6:00,0.91,14.6,12.4,27.0,14.0,28.0,,712.5,0.0,72.0,4.7,0.0,25.52,6.8,43.0
7/22/2023 7:00,0.92,9.5,12.8,22.2,14.0,31.0,,712.7,0.0,72.0,4.7,0.021,25.6,6.2,62.0
7/22/2023 8:00,1.11,17.8,13.1,30.9,17.0,31.0,,713.1,0.0,64.0,5.1,0.105,28.09,4.2,25.0
7/22/2023 9:00,1.64,15.1,15.2,30.3,25.0,40.0,6.0,713.3,0.0,59.0,5.1,0.217,29.64,5.3,338.0
7/22/2023 10:00,1.86,16.0,21.2,37.2,32.0,48.0,24.0,713.4,0.0,53.0,4.5,0.33,31.36,5.8,18.0
7/22/2023 11:00,2.0,12.8,24.5,37.4,48.0,61.0,33.0,713.2,0.0,47.0,4.4,0.435,32.81,6.9,32.0
7/22/2023 12:00,1.17,7.1,21.4,28.5,70.0,82.0,31.0,713.0,0.0,41.0,3.8,0.519,34.17,9.6,60.0
7/22/2023 13:00,1.0,6.7,20.5,27.2,57.0,67.0,48.0,712.7,0.0,38.0,3.9,0.563,35.23,11.1,90.0
7/22/2023 14:00,0.98,3.6,11.6,15.2,66.0,57.0,42.0,712.2,0.0,32.0,12.8,0.609,36.57,11.7,100.0
7/22/2023 15:00,1.11,15.6,17.9,33.6,37.0,54.0,,712.0,0.0,33.0,6.2,0.249,34.98,14.7,35.0
7/22/2023 16:00,1.2,24.9,21.7,46.6,28.0,82.0,46.0,711.7,0.0,37.0,3.0,0.192,33.26,13.8,359.0
7/22/2023 17:00,1.12,21.6,22.7,44.2,29.0,58.0,16.0,711.4,0.0,34.0,3.5,0.193,34.49,13.2,357.0
7/22/2023 18:00,1.08,17.2,18.9,36.1,32.0,63.0,13.0,711.1,0.0,32.0,3.1,0.213,36.01,11.0,11.0
7/22/2023 19:00,1.01,4.9,15.7,20.6,32.0,50.0,22.0,711.0,0.0,33.0,3.1,0.041,34.8,9.4,82.0
7/22/2023 20:00,0.96,4.8,23.4,28.2,21.0,38.0,22.0,711.1,0.0,39.0,5.5,0.007,32.44,11.2,178.0
7/22/2023 21:00,1.01,16.2,30.3,46.5,12.0,39.0,5.0,711.2,0.0,40.0,7.3,0.0,32.08,7.7,180.0
7/22/2023 22:00,1.07,6.7,18.7,25.4,20.0,51.0,11.0,711.9,0.0,41.0,3.7,0.0,32.11,13.7,85.0
7/22/2023 23:00,0.88,3.6,11.2,14.8,24.0,60.0,8.0,712.7,0.0,48.0,2.7,0.0,30.28,14.8,98.0
7/23/2023 0:00,0.96,4.8,13.9,18.7,21.0,49.0,3.0,713.2,0.0,51.0,2.5,0.0,29.35,11.5,87.0
7/23/2023 1:00,0.89,4.5,11.8,16.3,20.0,27.0,,713.2,0.0,55.0,2.5,0.0,28.63,9.5,83.0
7/23/2023 2:00,1.0,3.8,11.3,15.1,19.0,26.0,,713.2,0.0,59.0,2.5,0.0,27.98,8.2,77.0
7/23/2023 3:00,0.94,2.8,9.2,12.0,20.0,28.0,,713.1,0.0,62.0,2.5,0.0,27.3,6.5,59.0
7/23/2023 4:00,0.83,4.3,10.0,14.2,17.0,27.0,,713.1,0.0,65.0,4.0,0.0,26.87,7.1,43.0
7/23/2023 5:00,0.84,7.2,11.7,18.8,16.0,28.0,2.0,713.2,0.0,67.0,4.2,0.0,26.52,5.7,37.0
